            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454398.500000000, A.D. 2007-Oct-25 00:00:00.0000,  3.047988974478588E+08,  2.894609608511867E+08, -4.715535789705045E+07, -1.265513483300283E+01,  1.180683360005211E+01,  2.699974969465979E+00,  1.410915573278883E+03,  4.229818477437554E+08, -1.340416934425556E+00,
2454399.500000000, A.D. 2007-Oct-26 00:00:00.0000,  3.037035003770076E+08,  2.904791740653327E+08, -4.692177180830794E+07, -1.270125747142526E+01,  1.176288496244379E+01,  2.707105491161972E+00,  1.410529010416260E+03,  4.228659591129981E+08, -1.342187562349830E+00,
2454400.500000000, A.D. 2007-Oct-27 00:00:00.0000,  3.026041238614985E+08,  2.914935818871740E+08, -4.668757092154402E+07, -1.274725147432720E+01,  1.171874585547498E+01,  2.714206382084682E+00,  1.410141939594155E+03,  4.227499181998193E+08, -1.343941980572638E+00,
2454401.500000000, A.D. 2007-Oct-28 00:00:00.0000,  3.015007790499710E+08,  2.925041678706724E+08, -4.645275780283350E+07, -1.279311604224564E+01,  1.167441652346806E+01,  2.721277503921618E+00,  1.409754365492831E+03,  4.226337264073262E+08, -1.345680128937296E+00,
2454402.500000000, A.D. 2007-Oct-29 00:00:00.0000,  3.003934771601660E+08,  2.935109155911431E+08, -4.621733503019522E+07, -1.283885037518427E+01,  1.162989721642384E+01,  2.728318718513536E+00,  1.409366292810066E+03,  4.225173851438773E+08, -1.347401946090547E+00,
2454403.500000000, A.D. 2007-Oct-30 00:00:00.0000,  2.992822294789445E+08,  2.945138086457475E+08, -4.598130519357623E+07, -1.288445367323867E+01,  1.158518819000879E+01,  2.735329887910345E+00,  1.408977726261445E+03,  4.224008958231699E+08, -1.349107369903640E+00,
2454404.500000000, A.D. 2007-Oct-31 00:00:00.0000,  2.981670473622531E+08,  2.955128306539727E+08, -4.574467089483207E+07, -1.292992513721353E+01,  1.154028970529706E+01,  2.742310874408005E+00,  1.408588670580504E+03,  4.222842598642817E+08, -1.350796338047597E+00,
2454405.500000000, A.D. 2007-Nov-01 00:00:00.0000,  2.970479422350379E+08,  2.965079652580837E+08, -4.550743474770454E+07, -1.297526396916568E+01,  1.149520202839916E+01,  2.749261540567818E+00,  1.408199130518698E+03,  4.221674786916633E+08, -1.352468788588627E+00,
2454406.500000000, A.D. 2007-Nov-02 00:00:00.0000,  2.959249255911182E+08,  2.974991961235343E+08, -4.526959937779878E+07, -1.302046937281706E+01,  1.144992542989460E+01,  2.756181749207090E+00,  1.407809110845197E+03,  4.220505537350761E+08, -1.354124660625397E+00,
2454407.500000000, A.D. 2007-Nov-03 00:00:00.0000,  2.947980089930303E+08,  2.984865069393261E+08, -4.503116742256273E+07, -1.306554055378765E+01,  1.140446018415377E+01,  2.763071363366973E+00,  1.407418616346504E+03,  4.219334864294775E+08, -1.355763894879886E+00,
2454408.500000000, A.D. 2007-Nov-04 00:00:00.0000,  2.936672040718618E+08,  2.994698814183046E+08, -4.479214153126968E+07, -1.311047671960308E+01,  1.135880656865030E+01,  2.769930246256204E+00,  1.407027651825914E+03,  4.218162782148589E+08, -1.357386434143997E+00,
2454409.500000000, A.D. 2007-Nov-05 00:00:00.0000,  2.925325225270945E+08,  3.004493032974001E+08, -4.455252436500706E+07, -1.315527707950047E+01,  1.131296486332273E+01,  2.776758261181242E+00,  1.406636222102876E+03,  4.216989305360552E+08, -1.358992223561906E+00,
2454410.500000000, A.D. 2007-Nov-06 00:00:00.0000,  2.913939761264705E+08,  3.014247563378162E+08, -4.431231859667100E+07, -1.319994084406581E+01,  1.126693535004390E+01,  2.783555271470083E+00,  1.406244332012296E+03,  4.215814448425343E+08, -1.360581210733068E+00,
2454411.500000000, A.D. 2007-Nov-07 00:00:00.0000,  2.902515767058960E+08,  3.023962243251801E+08, -4.407152691096812E+07, -1.324446722475296E+01,  1.122071831224127E+01,  2.790321140397139E+00,  1.405851986403834E+03,  4.214638225881879E+08, -1.362153345641122E+00,
2454412.500000000, A.D. 2007-Nov-08 00:00:00.0000,  2.891053361693894E+08,  3.033636910696656E+08, -4.383015200442256E+07, -1.328885543334624E+01,  1.117431403468794E+01,  2.797055731117013E+00,  1.405459190141243E+03,  4.213460652311327E+08, -1.363708580437276E+00,
2454413.500000000, A.D. 2007-Nov-09 00:00:00.0000,  2.879552664890758E+08,  3.043271404061071E+08, -4.358819658538930E+07, -1.333310468142689E+01,  1.112772280346552E+01,  2.803758906612690E+00,  1.405065948101796E+03,  4.212281742335377E+08, -1.365246869116520E+00,
2454414.500000000, A.D. 2007-Nov-10 00:00:00.0000,  2.868013797052266E+08,  3.052865561941172E+08, -4.334566337407018E+07, -1.337721417989383E+01,  1.108094490607719E+01,  2.810430529661048E+00,  1.404672265175802E+03,  4.211101510614814E+08, -1.366768167133753E+00,
2454415.500000000, A.D. 2007-Nov-11 00:00:00.0000,  2.856436879263348E+08,  3.062419223182172E+08, -4.310255510253266E+07, -1.342118313857085E+01,  1.103398063166378E+01,  2.817070462814645E+00,  1.404278146266245E+03,  4.209919971848410E+08, -1.368272431011796E+00,
2454416.500000000, A.D. 2007-Nov-12 00:00:00.0000,  2.844822033292226E+08,  3.071932226879899E+08, -4.285887451472968E+07, -1.346501076590726E+01,  1.098683027124802E+01,  2.823678568394557E+00,  1.403883596288528E+03,  4.208737140772175E+08, -1.369759617996349E+00,
2454417.500000000, A.D. 2007-Nov-13 00:00:00.0000,  2.833169381591691E+08,  3.081404412382551E+08, -4.261462436651956E+07, -1.350869626877348E+01,  1.093949411806716E+01,  2.830254708499074E+00,  1.403488620170313E+03,  4.207553032158865E+08, -1.371229685713113E+00,
